compound_name,polarity,mz,rtmin,rtmax,quality,fragmz,int,first_scan
O-Methylmalonyl-L-carnitine,pos,262.128515,8.939992951,9.83370059,yes,103.03885200711836,226596.850422894,83017
O-Methylmalonyl-L-carnitine,pos,262.128515,8.939992951,9.83370059,yes,129.07838260580763,88109.96023480722,83017
O-Methylmalonyl-L-carnitine,pos,262.128515,8.939992951,9.83370059,yes,144.10180128018212,280394.59050624294,83017
O-Methylmalonyl-L-carnitine,pos,262.128515,8.939992951,9.83370059,yes,162.1124499490761,59872.83084256504,83915
Adenosine,neg,266.08947900000004,4.024132502,5.560187338,yes,65.01460452453674,1099.9215970362077,32151
Adenosine,neg,266.08947900000004,4.024132502,5.560187338,maybe,68.02549269488824,475.1786592710366,32151
Adenosine,neg,266.08947900000004,4.024132502,5.560187338,maybe,92.0255469948295,1380.2674007456724,32151
Adenosine,neg,266.08947900000004,4.024132502,5.560187338,maybe,92.0255856595806,1393.4016386865678,32151
Adenosine,neg,266.08947900000004,4.024132502,5.560187338,yes,107.03646408423188,2353.9292829075034,32151
Adenosine,neg,266.08947900000004,4.024132502,5.560187338,yes,134.04731146479963,13345.784307028782,32151
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,maybe,41.014550939437015,25683.601636979547,55224
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,yes,59.01390119363487,25965.652403980035,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,maybe,66.00989074431173,17786.472620784534,55224
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,maybe,82.04120317603856,18500.505842929415,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,yes,107.03643430443384,48488.21675746683,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,yes,108.02043265228943,166996.22316021248,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,yes,133.0157230651041,321966.41743883234,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,maybe,134.0362255831766,29691.725068009957,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,maybe,149.0346368657643,20813.968749383483,55350
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,yes,150.04228134894268,401376.51665455423,55109
Deoxyguanosine,neg,266.08947900000004,7.408253314,8.152279875,yes,176.05806554944152,54976.76724363947,55109
L-Homocystine,neg,267.04787600000003,11.95116579,13.51381343,yes,70.99620342113809,3984.292828057815,99008
L-Homocystine,neg,267.04787600000003,11.95116579,13.51381343,yes,72.0092076872832,5565.36771937779,99008
L-Homocystine,neg,267.04787600000003,11.95116579,13.51381343,yes,88.02279627460449,1804.413984252275,99008
L-Homocystine,neg,267.04787600000003,11.95116579,13.51381343,yes,114.9861589356783,2201.8258952868277,99008
L-Homocystine,neg,267.04787600000003,11.95116579,13.51381343,maybe,135.0314112018607,1325.4322179710678,99008
Inosine,neg,267.07349500000004,7.439585079,8.247542112,maybe,65.99853769519231,10740.546758298522,59763
Inosine,neg,267.07349500000004,7.439585079,8.247542112,maybe,80.02544428814633,11794.250012506482,59753
Inosine,neg,267.07349500000004,7.439585079,8.247542112,yes,92.02548899444128,66546.487452092,59753
Inosine,neg,267.07349500000004,7.439585079,8.247542112,yes,108.02049379625494,62289.2571072241,59753
Inosine,neg,267.07349500000004,7.439585079,8.247542112,maybe,134.02363125473775,10442.346042548286,59894
Inosine,neg,267.07349500000004,7.439585079,8.247542112,yes,135.0313445325367,815936.8690990692,59753
Inosine,neg,267.07349500000004,7.439585079,8.247542112,yes,149.04699053414961,15481.897051348005,59763
Adenosine,pos,268.104031,4.024132502,5.560187338,maybe,55.01780748044678,48449.317895959924,36931
Adenosine,pos,268.104031,4.024132502,5.560187338,maybe,57.03341537788021,65725.2136360609,36931
Adenosine,pos,268.104031,4.024132502,5.560187338,maybe,65.01340238068805,43298.028328050124,38240
Adenosine,pos,268.104031,4.024132502,5.560187338,maybe,67.02903659533176,47914.682786801415,37764
Adenosine,pos,268.104031,4.024132502,5.560187338,maybe,69.03344844482105,31731.357382869308,37121
Adenosine,pos,268.104031,4.024132502,5.560187338,yes,92.02427515829592,72981.35535385541,37079
Adenosine,pos,268.104031,4.024132502,5.560187338,maybe,94.0399929487675,38215.18286154859,37387
Adenosine,pos,268.104031,4.024132502,5.560187338,yes,119.03516082299798,135089.29300829655,36931
Adenosine,pos,268.104031,4.024132502,5.560187338,yes,136.0617025780474,1767541.8292293684,36931
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,yes,43.02906017868657,18268.70170943474,68401
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,maybe,45.03344213855068,4907.376809446453,68701
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,maybe,53.013376537860466,4865.379805501302,68401
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,yes,55.02904307044753,19454.667971432864,68397
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,yes,80.02430264101135,8413.060685332483,68397
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,maybe,82.03995465833758,7616.693110266317,68401
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,maybe,82.04017184119041,8488.381992652492,68401
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,maybe,93.00848296828542,5247.544313483961,68401
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,yes,110.03493222843508,16559.39847383045,68397
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,yes,135.030150687775,28880.2306845923,68397
Deoxyguanosine,pos,268.104031,7.408253314,8.152279875,yes,152.0567286445319,28561.255967025787,68397
L-Homocystine,pos,269.062428,11.95116579,13.51381343,yes,44.049461882487826,1724.3648382948322,110444
L-Homocystine,pos,269.062428,11.95116579,13.51381343,maybe,44.97936004346744,1004.8599764501215,110587
L-Homocystine,pos,269.062428,11.95116579,13.51381343,yes,46.99496965500378,1540.7235157809089,110444
L-Homocystine,pos,269.062428,11.95116579,13.51381343,maybe,55.05419550319451,691.8780730983135,110444
L-Homocystine,pos,269.062428,11.95116579,13.51381343,yes,56.04944503236863,2804.610051123973,110444
L-Homocystine,pos,269.062428,11.95116579,13.51381343,maybe,70.065039974273,870.6023692701397,110587
L-Homocystine,pos,269.062428,11.95116579,13.51381343,yes,88.02150716638585,4453.656061970187,110444
L-Homocystine,pos,269.062428,11.95116579,13.51381343,yes,90.0371798221726,2435.367534671118,110444
L-Homocystine,pos,269.062428,11.95116579,13.51381343,maybe,134.02692576869367,931.5264375468283,110587
Inosine,pos,269.088047,7.439585079,8.247542112,maybe,43.01775804231903,2478.456564613625,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,55.02906242772864,23791.913686749744,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,65.01337507834477,3649.19405346825,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,67.02906318375443,5813.265029318615,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,82.04005050100805,8849.53791344535,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,92.02435452970083,4930.12784363367,69849
Inosine,pos,269.088047,7.439585079,8.247542112,yes,94.03995994144886,5075.911624916651,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,110.03486506093877,9372.269748021687,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,119.03531429630787,9810.16617276521,69734
Inosine,pos,269.088047,7.439585079,8.247542112,yes,137.0457762750754,31208.62697017645,69734
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,maybe,41.01455655712018,7337.714930004544,69899
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,maybe,65.99858081287151,8820.977328293411,69965
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,66.00987308229261,10907.200576626326,69856
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,maybe,78.0099295939067,7788.612966066831,69899
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,maybe,80.0254090056275,7464.520854589654,70067
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,82.04116902546808,9355.882305522378,69899
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,maybe,105.02106685612112,6673.552796378968,69899
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,107.03644632689122,23012.773888482254,69856
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,108.02046202614349,80317.21620533301,69856
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,126.03118599241157,8414.354233862861,70125
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,133.01573167014783,143584.82201841343,69856
Guanosine,neg,282.08439400000003,8.944255162,9.938939661,yes,150.04228553031237,164044.4772488576,69856
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,43.02906431595064,21336.488285958338,82041
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,53.01345894914394,15513.197211660818,82326
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,55.02907899325155,23339.64864746385,82041
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,80.02441275679027,12144.911875581922,82041
Guanosine,pos,284.098946,8.944255162,9.938939661,maybe,82.03986586976268,12561.416793673647,82177
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,110.03489881129038,24812.917955352037,82041
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,135.0302206801504,46622.8389204271,82041
Guanosine,pos,284.098946,8.944255162,9.938939661,yes,152.0567483716479,99543.40183635148,82041
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,41.998565771192695,20478.910815334366,80065
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,54.034988314433186,14786.525802609156,80372
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,58.02989142794524,19203.249529562872,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,yes,74.0248446405271,68280.33041596635,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,yes,82.02991444325254,18728.782361544094,80128
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,98.06125036676127,14276.537320174095,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,yes,102.05622292846581,18669.885090677573,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,109.04088687392968,14123.402936469185,80128
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,yes,115.08778558729057,90293.60561585905,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,125.07224459241455,16066.182155761719,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,128.03551418727534,22079.066891313985,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,yes,141.06724782822764,20194.991174115963,79870
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,maybe,151.08767880306266,16723.08836610773,80128
Ophthalmic acid,neg,288.120111,10.31538301,11.20379732,yes,159.0777800323611,19617.798965563485,80128
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,41.01461736027388,5676.0775088315,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,41.998613375623265,3153.3016004640676,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,70.02994111196362,3485.353815751124,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,maybe,71.01395550282027,3709.8630828272794,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,88.04054957374092,7075.816184918702,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,maybe,95.02532991046131,3118.9362237011946,112393
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,96.00929082710697,3040.039032268907,112393
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,maybe,98.02490439518202,2340.9157274034287,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,112.0518408713902,3488.781544614799,112393
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,maybe,114.019887637591,2827.7686816591204,112623
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,maybe,114.05635634240824,2354.5773765797276,112504
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,maybe,115.0038373282237,2846.6110829435247,112393
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,131.082833857655,16020.323291729757,112381
L-Arginosuccinic acid,neg,289.11536,13.54514808,14.42064094,yes,132.03055256222257,4162.917936421404,112504
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,maybe,41.038513730368436,27886.65102793841,93282
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,yes,42.03379863931167,13315.067085524888,93397
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,yes,43.04159363685329,15598.750422159832,93758
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,maybe,56.04947131176619,13379.157329022442,93282
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,yes,58.065057076198514,252610.94441753163,93282
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,yes,84.04433793916095,64654.852327026005,93282
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,yes,123.0917107489843,11135.730218226614,93282
Ophthalmic acid,pos,290.134663,10.31538301,11.20379732,yes,124.07554631917806,9676.183242503384,93397
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,maybe,70.02866776236398,6736.087856183376,124075
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,yes,70.06506385862247,114966.98835743572,124075
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,yes,74.02364015042068,5562.262604582282,124245
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,yes,88.03925711229662,13383.790409753678,124075
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,maybe,112.05057254214601,5169.6042561606755,124454
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,maybe,112.08688782314601,4466.995151170444,124075
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,yes,113.07094323014913,4826.341048879669,124075
L-Arginosuccinic acid,pos,291.129912,13.54514808,14.42064094,yes,116.07070526500749,9767.755350901381,124075
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,maybe,41.00331962918405,4830.239378645581,43023
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,yes,41.998593512263916,10592.56397465368,42233
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,maybe,43.018951497236806,8087.25220419603,42233
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,maybe,43.019005101060536,8338.193967660987,42233
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,yes,55.019004882583445,7471.273943655831,42233
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,yes,58.02992914127041,8308.704882312924,42233
N-Acetylmuramic acid,neg,292.103793,5.530370773,7.690302185,yes,89.02447688294868,19960.372581764983,42360
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,maybe,41.998587378847404,20334.082567406494,64290
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,72.00914215841567,21091.5707184626,64290
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,74.02482081842123,13565.276747882177,64421
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,maybe,82.02990226881947,15845.175387912326,64524
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,maybe,91.05543141469562,24727.52112873902,64421
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,103.05548892494696,29109.428844325234,64160
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,109.04087221639311,33801.41640700669,64160
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,maybe,127.05146091249344,18426.684242041578,64421
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,128.03544175732353,32720.719198306,64290
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,147.04535495251608,44804.47533702722,64160
Glutamylphenylalanine,neg,293.114297,8.241522988,9.104845672,yes,164.07203874177313,32020.413177452374,64290
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,maybe,42.033781270225184,8096.931442697282,51807
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,53.038576014793414,5936.227720823742,51807
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,55.054296306249284,4982.330475080902,52246
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,69.03344572067394,5551.140264255885,52246
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,maybe,70.0651093236975,4868.098163898761,51956
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,81.03348994650709,6137.428045515303,52391
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,84.0444390744757,14458.113542826015,52246
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,maybe,84.04476761608677,15135.437112436124,52246
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,96.04442790313142,15894.8177241235,51807
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,97.02844128688025,5449.335350827076,52537
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,98.05999308484155,6217.925808352384,51807
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,126.05498881492835,6475.202180298833,51807
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,138.0550499272819,16632.707871312028,51807
N-Acetylmuramic acid,pos,294.118345,5.530370773,7.690302185,yes,144.06552809884846,7027.1380289164545,52391
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,41.03851828847094,18087.287635002936,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,51.02281046467452,25435.297850637726,75405
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,56.04947642981147,26365.517301903423,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,yes,77.0385510451879,41408.05883549695,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,79.05417583639728,23813.447708009662,74375
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,yes,84.04431559343476,179486.8522990707,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,91.05413601353159,21954.112594604492,74656
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,yes,103.0541547296096,82369.32287766409,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,107.04906927567507,21652.167301319263,74909
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,yes,120.08069857915824,328607.06260325166,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,maybe,131.0491041734413,17874.97856757928,74240
Glutamylphenylalanine,pos,295.128849,8.241522988,9.104845672,yes,186.09128607389096,25772.5815370757,74240
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,maybe,40.01934129087461,558.1051494022381,91569
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,41.99862461022036,769.8305960016665,91741
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,maybe,58.02986290651177,757.5956866574695,91569
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,74.02486456800979,700.5767285292956,91569
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,86.02495297060891,497.19297828674314,91840
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,87.05663547849757,648.7566722890057,91569
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,99.05647979470623,708.5206805870498,91569
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,maybe,99.92596987716023,684.4658745356968,91815
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,116.92872867883517,840.7907260835499,91815
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,128.0354820130406,794.6743761614749,91569
Glutathione,neg,306.07653300000004,11.55264292,12.4939319,yes,143.04644542777916,620.197473670676,91569
Glutathione,pos,308.091085,11.55264292,12.4939319,yes,58.99497664230081,2279.6246737536344,106387
Glutathione,pos,308.091085,11.55264292,12.4939319,yes,76.02152942436284,4080.2098822177986,106387
Glutathione,pos,308.091085,11.55264292,12.4939319,yes,84.0444081386918,3105.3416032616474,106387
Glutathione,pos,308.091085,11.55264292,12.4939319,yes,86.98993421912863,671.4569137694343,106387
Glutathione,pos,308.091085,11.55264292,12.4939319,yes,116.01643546877837,1040.9986989016693,106387
Glutathione,pos,308.091085,11.55264292,12.4939319,maybe,142.03214249427666,742.1051261777832,106387
"3',5'-Cyclic AMP",neg,328.045247,5.356271812,7.091534822,yes,78.95909456139843,326368.8223168905,40615
"3',5'-Cyclic AMP",neg,328.045247,5.356271812,7.091534822,yes,92.02553267076037,16392.53034614061,40860
"3',5'-Cyclic AMP",neg,328.045247,5.356271812,7.091534822,yes,96.96968176503512,25695.63008960005,40615
"3',5'-Cyclic AMP",neg,328.045247,5.356271812,7.091534822,yes,107.03641186977552,59015.54894373597,40688
"3',5'-Cyclic AMP",neg,328.045247,5.356271812,7.091534822,yes,134.04730828807564,728519.6840384203,40615
"3',5'-Cyclic AMP",neg,328.045247,5.356271812,7.091534822,yes,134.98537419917793,21018.041664173878,41113
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,41.03859952999938,15344.899960879397,49288
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,69.03346540200673,25142.614346964016,49288
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,94.0399744227928,15039.640331459144,49287
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,97.02837650840964,21484.912463962068,49287
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,98.9841982529872,27331.836953240883,49287
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,119.03519707952526,30440.57098190748,49287
"3',5'-Cyclic AMP",pos,330.059799,5.356271812,7.091534822,yes,136.06173708943976,693748.5728907592,49287
Sucrose,neg,341.108939,11.48647198,12.30066328,yes,41.003300816106595,12930.522751793029,94054
Sucrose,neg,341.108939,11.48647198,12.30066328,maybe,43.01897946283715,11359.957369880043,94057
Sucrose,neg,341.108939,11.48647198,12.30066328,maybe,55.019068976356515,10267.515988025036,94054
Sucrose,neg,341.108939,11.48647198,12.30066328,yes,59.013909654152116,167016.18456511802,93894
Sucrose,neg,341.108939,11.48647198,12.30066328,yes,71.01393766408839,42053.858657824894,93894
Sucrose,neg,341.108939,11.48647198,12.30066328,yes,85.02965779672176,13557.902156961376,93894
Sucrose,neg,341.108939,11.48647198,12.30066328,yes,89.02451049131001,27173.219262576076,93894
Sucrose,neg,341.108939,11.48647198,12.30066328,maybe,95.01399759240185,14873.083892701165,94188
Sucrose,neg,341.108939,11.48647198,12.30066328,maybe,101.02454373976225,13799.128010227289,93894
Sucrose,neg,341.108939,11.48647198,12.30066328,yes,113.02449479405867,12913.956419203016,94188
Trehalose,neg,341.108939,12.4922377,13.06696097,maybe,41.003333882322,9876.314820910256,99314
Trehalose,neg,341.108939,12.4922377,13.06696097,yes,55.0191229726502,13409.573816899654,99314
Trehalose,neg,341.108939,12.4922377,13.06696097,yes,59.01388324529827,128200.73012923061,99131
Trehalose,neg,341.108939,12.4922377,13.06696097,yes,71.01396689538048,27498.454636861406,99245
Trehalose,neg,341.108939,12.4922377,13.06696097,maybe,85.029660231703,11300.858976766318,99314
Trehalose,neg,341.108939,12.4922377,13.06696097,yes,89.0244539422425,16476.54690077516,99131
Trehalose,neg,341.108939,12.4922377,13.06696097,maybe,101.02457872940165,10061.538167317709,99556
Trehalose,neg,341.108939,12.4922377,13.06696097,yes,113.0246048093802,8778.85707482232,99314
Trehalose,neg,341.108939,12.4922377,13.06696097,maybe,119.03499880405626,9326.42172313872,100025
Thiamine monophosphate,neg,343.06354,10.73102194,12.37821867,yes,78.95910362521266,2520.4996297913367,84748
Thiamine monophosphate,neg,343.06354,10.73102194,12.37821867,yes,96.96975018632236,1533.0043833163777,84748
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,maybe,66.00987013639578,14004.720528017819,76110
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,yes,78.9590630179995,184060.93578269647,76050
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,yes,96.96969235665368,19297.452015445728,76050
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,yes,107.03649714225067,25953.95172658941,76050
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,yes,108.02045073736097,39547.122794640614,76050
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,yes,133.01567078593837,210923.18519132852,76050
"3',5'-Cyclic GMP",neg,344.040162,9.714027019,10.51436363,yes,150.04221632696857,133107.45916239818,76050
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,yes,42.033833774177815,18071.012614734987,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,maybe,54.033793706980646,5122.003368098677,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,maybe,65.03859181561154,4845.905445495463,98914
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,maybe,68.04940998951226,5044.375507047233,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,maybe,80.04952962124923,4728.414909905881,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,yes,81.0447100850302,29699.618696862486,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,maybe,85.0106543944955,3421.4831596900676,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,maybe,98.00582822105949,5450.505787204011,99046
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,yes,99.02626954772444,5259.936062883221,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,yes,122.07128843805272,47668.403811566786,98778
Thiamine monophosphate,pos,345.07809199999997,10.73102194,12.37821867,yes,126.03720701688883,29636.666624063993,98778
"3',5'-Cyclic GMP",pos,346.054714,9.714027019,10.51436363,maybe,69.0335901266662,9748.55958322762,88774
"3',5'-Cyclic GMP",pos,346.054714,9.714027019,10.51436363,maybe,110.03503058129786,31883.354619949198,88654
"3',5'-Cyclic GMP",pos,346.054714,9.714027019,10.51436363,yes,135.0301227530087,104528.985803975,88654
"3',5'-Cyclic GMP",pos,346.054714,9.714027019,10.51436363,yes,152.05667123758667,257261.6721971712,88654
"3',5'-Cyclic GMP",pos,346.054714,9.714027019,10.51436363,maybe,153.04079167121296,11946.61263916408,88654
Adenosine monophosphate,neg,346.055812,10.95827321,12.00995615,yes,78.95910666911904,215370.26913099896,87191
Adenosine monophosphate,neg,346.055812,10.95827321,12.00995615,yes,96.96972580396306,41267.79718388651,87191
Adenosine monophosphate,neg,346.055812,10.95827321,12.00995615,yes,107.03644683410808,7209.069911222016,87372
Adenosine monophosphate,neg,346.055812,10.95827321,12.00995615,yes,134.04735651165026,46691.86109674343,87191
Adenosine monophosphate,neg,346.055812,10.95827321,12.00995615,maybe,150.98017012599826,6691.455839253435,87907
Adenosine monophosphate,pos,348.070364,10.95827321,12.00995615,yes,41.03857677768872,8839.96638327301,100209
Adenosine monophosphate,pos,348.070364,10.95827321,12.00995615,maybe,69.03357487401281,7441.678119710286,100108
Adenosine monophosphate,pos,348.070364,10.95827321,12.00995615,yes,97.02845963203237,24589.331790599867,100108
Adenosine monophosphate,pos,348.070364,10.95827321,12.00995615,yes,119.0353773920651,10998.390140476933,100209
